518,,Karahnuili,,,,,,,,,,,,,,,,,,,,,
519,,Garala,,,,,,,,,,,,,,,,,,,,,
520,,Karanni ?,,,,,,,King of Hayaša,,,,,,,Chamberlain of king of Ugarit,,,,,,,
521,,Karaštini,,,,,,,,,,,,,,,,,,,,,
522,,Gar(a)šunua,,,,,,,,,,,,,,,,,,,,,
,,Karawa,,,,,,,,,,,,,,,,,,,,,
523,,Karawani,,,,,,,,,,,,,,,,,,,,,
524,,Karriya,,,,,,,Kartappu,,,,,,,,,,,,,,
525,,Kariyaziti ?,,,,,,,Majordome,,,,,,,,,,,,,,
526,,Garnalaki,,,,,,,,,,,,,,,,,,,,,
527,,Karnapaka,,,,,,,,,,,,,,,,,,,,,
528,,Karpani,,,,,,,,,,,,,,Merchant,,,,,,,
529,,Kartašura,,,,,,,,,,,,,,,,,,,,,
530,,KartinuwaN,,,,,,,,,,,,,,,,,,,,,
531,,Karunu(wa),,,,,KBo 30.165 Vo 2'[ ,,,,,,,,,Halibi of the upper land,,,,,,,
532,,Karupua,,,,,,,,,,,,,,,,,,,,,
533,,Ka(r)ruwa,,,,,,,,,,,,,,Chief of treasurers,,,,,,,
534,,Kašiyara,,,,,,,Man from Zanzaliya,,,,,,,Other,,,,,,,
535,,Gašgaili,,,,,,,Man from Paliya,,,,,,,,,,,,,,
536,,Gašgailu,,,,,,,Man from Gazziura,,,,,,,Other,,,,,,,
537,,Gašgamuwa,,,,,,,,,,,,,,,,,,,,,
538,,Gaššu,,,,,"HKM 1 Ro 2 ; HKM 2 Ro 2 ; HKM 3 Ro 2 ; HKM 4 Ro 2, 5 Ro 2 ; HKM 6 Ro 2 ; HKM 7 Ro 1, Vo 23 ; HKM 8 Ro 2 ; HKM 9 Ro 2 ; HKM 10 Ro 2 ; HKM 11 Ro 1 ; HKM 12 Ro 2 ; HKM 13 Ro 2 ; HKM 14 Ro 2 ; HKM 15 Ro 2' ; HKM 16 Ro 2 ; HKM 17 Ro 2, Vo 37 ; HKM 18 Ro 1, Vo 20 ; HKM 19 Ro 2 ; HKM 20 Ro 2 ; HKM 23 Ro 2 ; HKM 54 Ro 1 ; HKM 55 Ro 1 ; HKM 64 Ro 1 ; HKM 67 Ro 2 ; HKM 69 Ro 2, 4 ; HKM 70 Ro 2 ; HKM 71 Ro 2 ; HKM 72 Ro 1 ; HKM 73 Ro 2 ; HKM 74 Ro 2 ; HKM 75 bord inférieur 15' ; HKM 76 Ro 2 ; HKM 87 Ro 1 ; KBo 32.185 Vo 1 ; KBo 47.239 Vo III 5 ; KUB 52.91 III 5! 17 ; KUB 56.56 I 21 ; Çorum 2: 3, 5",,Prince,,,,,,,Grand priest,Grand equerry,Diverse,,,,,
539,f,Gaššuliyawiya,,,,,,,"Hittite princesse, can be wife of Muršili II",,,,,,,"Doughter of Hattušili III, wife of Bentešina",,,,,,,
540,,Kašuwa,,,,,,,,,,,,,,,,,,,,,
541,,Katahtaili,,,,,,,,,,,,,,,,,,,,,
542,,Gadagada,,,,,,,,,,,,,,,,,,,,,
543,,Katapaili,,,,,"KUB 57.113 I 6, 12 ",,,,,,,,,,,,,,,,
544,,Qatarzia,,,,,,,,,,,,,,,,,,,,,
545,,Kadašman-Ellil,,,,,,,King of Babylon,,,,,,,,,,,,,,
546,,Kadašman-Turgu,,,,,,,King of Babylon,,,,,,,,,,,,,,
547,,Qatazili/u,,,,,,,King of Kummuhi under Šalmaneser III,,,,,,,,,,,,,,
548,,Kate,,,,,,,King of Cilicia under Šalmaneser III,,,,,,,,,,,,,,
549,,Katterhe,,,,,,,Mythic character,,,,,,,,,,,,,,
550,(f),Gatida,,,,,,,,,,,,,,,,,,,,,
551,f,Kattittahi,,,,,"KUB 56.7, 5, 6 ",,,,,,,,,,,,,,,,
552,,Gadgali,,,,,,,,,,,,,,,,,,,,,
553,,Kadu,,,,,,,,,,,,,,,,,,,,,
554,f,Kadduši(ti),,,,,,,Ancient queen,,,,,,,,,,,,,,
555,,Gadudu,,,,,,,,,,,,,,,,,,,,,
556,,Kaduwa,,,,,,,King of Karkemiš,,,,,,,,,,,,,,
557,,Gawala,,,,,,,,,,,,,,,,,,,,,
558,f,Kawiya ?,,,,,,,,,,,,,,,,,,,,,
559,,Kazzanna,,,,,,,,,,,,,,,,,,,,,
560,,Kazapali,,,,,,,,,,,,,,,,,,,,,
561,,Gazaza,,,,,,,,,,,,,,,,,,,,,
,,Gazhanuel,,,,,,,,,,,,,,,,,,,,,
562,,Kazzipirri,,,,,,,,,,,,,,,,,,,,,
562a,,Kazera,,,,,,,,,,,,,,,,,,,,,
563,,Kazu(w)a,,,,,,,,,,,,,,,,,,,,,
564,,Giammu,,,,,,,Prefet of Balih under Šalmaneser III,,,,,,,,,,,,,,
565,,Kiyanna,,,,,,,Man from Ura,,,,,,,,,,,,,,
566,,Kiyaru(a),,,,,,,,,,,,,,,,,,,,,
567,,Kikarnahšu,,,,,,,,,,,,,,,,,,,,,
568,,Kigaršan,,,,,,,,,,,,,,,,,,,,,
569,,Kikki,,,,,KUB 60.64 Vo 1 ,,,,,,,,,,Son of some king of Tabal,,,,,,
570,,Kikia,,,,,,,,,,,,,,,,,,,,,
571,,Kikidani,,,,,,,,,,,,,,,,,,,,,
572,,Kiklipatalli,,,,,,,King of Dukrišhi,,,,,,,,,,,,,,
573,,Kikkuli,,,,,,,"Mittanian, horse trainer",,,,,,,,,,,,,,
574,,Kella,,,,,,,,,,,,,,Priest of Nerik,,,,,,,
575,,Kilamuwa,,,,,,,King of Sam'al,,,,,,,,,,,,,,
576,,Kiliya,,,,,,,"Syrian, priest of Zinzara",,,,,,,,,,,,,,
577,,Kilentiu,,,,,,,Brother of some king,,,,,,,,,,,,,,
578,,Kili-Tešub,,,,,,,Second name of Mattiwaza ?,,,,,,,Other,,,,,,,
579,f,Kilušhepa,,,,,KUB 56.14 IV 1 ,,,,,,,,,,,,,,,,
580,,Kimarnala,,,,,,,,,,,,,,,,,,,,,
581,,Kiniahšu,,,,,,,,,,,,,,,,,,,,,
582,f,Kibi,,,,,,,,,,,,,,,,,,,,,
583,,Kibuman,,,,,,,,,,,,,,,,,,,,,
584,,Kippuruwa,,,,,,,Man of Sadduppa,,,,,,,,,,,,,,
585,,Kirri,,,,,,,Prince of Cilicia under Šalmaneser III,,,,,,,,,,,,,,
586,,Girgišu,,,,,,,Chief of the guards,,,,,,,Other ?,,,,,,,
587,,Kirua,,,,,,,Notable from Cilicia under Sennacherib,,,,,,,,,,,,,,
588,,Kišši,,,,,"KBo 27.218, 6' ",,Character from some hurro-hittite tell,,,,,,,,,,,,,,
589,,Kišnabili,,,,,,,,,,,,,,,,,,,,,
590,,Kišwa,,,,,,,,,,,,,,,,,,,,,
591,,Kidar,,,,,,,,,,,,,,,,,,,,,
592,,Kitkiti,,,,,,,,,,,,,,,,,,,,,
593,,Kidugael,,,,,,,,,,,,,,,,,,,,,
594,,Kiu,,,,,,,,,,,,,,,,,,,,,
595,,Kizhanuel,,,,,,,,,,,,,,,,,,,,,
596,,Giziya,,,,,,,Man from Alalah,,,,,,,,,,,,,,
597,,Kizila,,,,,,,,,,,,,,,,,,,,,
598,,Kizzuwa,,,,,,,Chief of the guards,,,,,,,,,,,,,,
599,f,Kueša,,,,,,,"Magician, author of ritual",,,,,,,,,,,,,,
600,,Kuhše,,,,,,,,,,,,,,,,,,,,,
601,,Kukkana,,,,,,,,,,,,,,,,,,,,,
602,(f),Kukran,,,,,,,,,,,,,,,,,,,,,
603,,Kukku,,,,, KUB 56.1 I 24  KUB 56.9 II 4  ,,,,,,,,,Diverse,,,,,,,
604,,Kukulana/i,,,,,,,,,,,,,,,,,,,,,
605,,Kukkulli,,,,,,,Diverse,,,,,,,,,,,,,,
606,,Kukkunni,,,,,,,King of Wiluša,,,,,,,,,,,,,,
607,,Kukkuwa,,,,,,,,,,,,,,Scribe,,,,,,,
608,,Kulla,,,,,,,,,,,,,,,,,,,,,
609,,Kulai,,,,,,,,,,,,,,,,,,,,,
610,,Kulakula,,,,,,,,,,,,,,,,,,,,,
611,,Kulaziti,,,,,,,,,,,,,,,,,,,,,
612,,Kulia,,,,,,,,,,,,,,,,,,,,,
613,,Kuliet,,,,,,,Character from ancient kingdom,,,,,,,,,,,,,,
614,,Kulkulia,,,,,,,,,,,,,,,,,,,,,
615,,Kulmakulma,,,,,,,,,,,,,,,,,,,,,
616,,Kulšata,,,,,,,,,,,,,,,,,,,,,
617,,Kulunahšu,,,,,,,,,,,,,,,,,,,,,
618,,Gullutti,,,,,,,,,,,,,,,,,,,,,
619,,Kulzia,,,,,,,,,,,,,,,,,,,,,
620,,Kulziar,,,,,,,,,,,,,,,,,,,,,
621,,Kummayaziti,,,,,,,,,,,,,,,,,,,,,
622,,Kumawara,,,,,,,,,,,,,,,,,,,,,
623,f,Kummiya,,,,,,,,,,,,,,,,,,,,,
624,(f),Kumiwia,,,,,,,,,,,,,,,,,,,,,
,,Kumyaziti,,,,,,,,,,,,,,,,,,,,,
625,,Kuna,,,,,,,,,,,,,,,,,,,,,
626,,Kunalli,,,,,,,,,,,,,,,,,,,,,
627,,Kunnana,,,,,,,,,,,,,,,,,,,,,
628,(f),Kunania,,,,,,,,,,,,,,,,,,,,,
629,,Kunni,,,,,"KBo 31.51 Ro 2], 5], 6, 10, 12, 16], 17[",,,,,,,,,,,,,,,,
630,,Kuniyapiya,,,,," KBo 16.64 6'  KUB 60.103, 7  ",,,,,,,,,,,,,,,,
631,,Kuniyaziti,,,,,,,,,,,,,,,,,,,,,
632,(f),Kuninahšušar,,,,,,,,,,,,,,,,,,,,,
633,,Kunutahšu,,,,,,,,,,,,,,,,,,,,,
634,,Gunzinanu,,,,,,,King of Malatya under Sargon II,,,,,,,,,,,,,,
635,,Kupanta-dKAL,,,,,,,King of the country of Mira-Kuwaliya,,,,,,,,,,,,,,
636,f,Kubaba,,,,,"KBo 41.219 Ro 2, Vo 7",,Diverses,,,,,,,,,,,,,,
637,,Kuparabi,,,,,,,Scribe,,,,,,,,,,,,,,
638,,Kubita/i,,,,,,,,,,,,,,,,,,,,,
639,,Kura,,,,,,,,,,,,,,,,,,,,,
,,Kubuman,,,,,,,,,,,,,,,,,,,,,
640,f,Kuranna,,,,,,,Author of ritual,,,,,,,,,,,,,,
641,,Kurantaziti,,,,,,,,,,,,,,,,,,,,,
642,,Kurabu,,,,,,,,,,,,,,,,,,,,,
643,,Kurara,,,,,,,,,,,,,,,,,,,,,
644,,Kurri,,,,,,,Diviner,,,,,,,,,,,,,,
645,,Kurkalli,,,,,,,Hittite functioner at Karkemiš,,,,,,,,,,,,,,
646,,Kurkura/ia,,,,,,,,,,,,,,,,,,,,,
647,,Gurparanzah,,,,,,,"King of Ailanuwa, hero of a tale",,,,,,,,,,,,,,
648,,Kurša-dKAL,,,,,,,Diviner,,,,,,,,,,,,,,
649,,Kurtia ?,,,,,,,Lord of Cappadocia,,,,,,,,,,,,,,
,,Kurtiwaza,,,,,,,,,,,,,,,,,,,,,
649a,,Kuruhdu,,,,,,,,,,,,,,,,,,,,,
650,,Kurukuru,,,,,,,,,,,,,,,,,,,,,
651,,Kurunizurumeri,,,,,,,,,,,,,,,,,,,,,
652,,Kurunta,,,,,,,King of Tarhuntašša,,,,,,,,,,,,,,
653,f,Kururu,,,,,KBo 37.23 Vo IV 719Il s'agit du texte indiqué dans NH sous son numéro d'inventaire (950/c).,,Magician,,,,,,,,,,,,,,
654,,Kusuman,,,,,,,,,,,,,,,,,,,,,
655,,Kudarili,,,,,,,,,,,,,,,,,,,,,
656,,Kutata,,,,,,,,,,,,,,,,,,,,,
657,,Kuttupiya,,,,,,,,,,,,,,,,,,,,,
658,,Kudduwa,,,,,"KBo 39.216, 5",,,,,,,,,,,,,,,,
659,,Kuwa,,,,,,,Man from Sala,,,,,,,,,,,,,,
,,Kuwakkulli,,,,,,,,,,,,,,,,,,,,,
660,f,Kuwanni,,,,,,,Priestess of Hebat,,,,,,,,,,,,,,
661,,Kuwarwašu,,,,,,,,,,,,,,,,,,,,,
662,,Kuwatalla,,,,,,,"Man, author of presages",,,,,,,"Woman, hierodule, author of rituals",,,,,,,
663,,Kuwadar,,,,,,,,,,,,,,,,,,,,,
664,,Kuwatnalla,,,,,,,,,,,,,,,,,,,,,
665,,Kuwatnamuwa,,,,,,,High dignitary under Mursili II,,,,,,,,,,,,,,
666,,Kuwatnaziti,,,,,,,"Grand shepherd, general of Suppilulima I",,,,,,,Prince,Other,,,,,,
667,,Kuwatna-dKAL,,,,,,,Man from Alhiša,,,,,,,,,,,,,,
668,,Kuwazini,,,,,,,,,,,,,,,,,,,,,
669,,Kuzari,,,,,,,,,,,,,,,,,,,,,
670,,Kuzilani(m),,,,,,,,,,,,,,,,,,,,,
671,,Kuzizi(a),,,,,,,,,,,,,,,,,,,,,
672,,Kuzkuzim,,,,,,,,,,,,,,,,,,,,,
507a,,Kannunnu,,,,,,,,,,,,,,,,,,,,,
533a,,Kašaluwa,,,,,HKM 102 Vo 15,,,,,,,,,,,,,,,,
537',,Kaštimušši,,,,,,,,,,,,,,,,,,,,,
549a,f,Kattešhabi,,,,,KBo 32.197 Vo 11,,,,,,,,,,,,,,,,
561a,,Gazzimariya,,,,,,,,,,,,,,,,,,,,,
563a,,Gazzuwalla,,,,,,,,,,,,,,,,,,,,,
577a,,Kili-Šarruma,,,,,,,,,,,,,,,,,,,,,
590a,,Kida,,,,,,,,,,,,,,,,,,,,,
610a,,Kulašinar(a),,,,,,,,,,,,,,,,,,,,,
612a,,Kuliyatta,,,,,,,,,,,,,,,,,,,,,
613a,f,Kulita,,,,,,,,,,,,,,,,,,,,,
621a,,Kumarbi,,,,,,,,,,,,,,,,,,,,,
622a,f,Kumihepa,,,,,,,,,,,,,,,,,,,,,
628a,,Kunaziti,,,,,,,,,,,,,,,,,,,,,
632a,,Kunnu,,,,,,,,,,,,,,,,,,,,,
639a,,Kurakura,,,,,,,,,,,,,,,,,,,,,
653a,,Kurušti,,,,,,,,,,,,,,,,,,,,,
656a,f,Kutiladu,,,,,,,,,,,,,,,,,,,,,
660a,f,Kuwari,,,,,,,,,,,,,,,,,,,,,
660b,,Kuwarluna,,,,,,,,,,,,,,,,,,,,,
482a,f,Kala,,,,,,,,,,,,,,,,,,,,,
499a,,Kanišatu,,,,,,,,,,,,,,,,,,,,,
534a,,Kašilti,,,,,"HKM 57 Ro 2HOS, 624.",,,,,,,,,,,,,,,,
537a,,Gašturrahšeli,,,,,"HKM 51 Ro 1HOS, 624.",,,,,,,,,,,,,,,,
557a,,Kawarnaili,,,,,,,,,,,,,,,,,,,,,
563b,,Kiyakiya,,,,,,,,,,,,,,,,,,,,,
563c,,Kiyali,,,,,,,,,,,,,,,,,,,,,
566a,,Kiyazi,,,,,,,,,,,,,,,,,,,,,
567a,,Kikarša,,,,," HKM 58 Ro 1 Cf. Kigaršan [NH 568, 92] HOS, 624.  ",,,,,,,,,,,,,,,,
636a,,Kupapiyaša,,,,,,,,,,,,,,,,,,,,,
644a,,Kuriyalli,,,,,,,,,,,,,,,,,,,,,
654a,,Kutapiya,,,,,,,,,,,,,,,,,,,,,
,,Gallili,,,,,,,,,,,,,,,,,,,,,
,,Kaššenu,,,,,,,,,,,,,,,,,,,,,
,,Kuwaya,,,,,,,,,,,,,,,,,,,,,
,,Kallu,,,,,HKM 19 Vo 19,,,,,,,,,,,,,,,,
,,Kannazu,,,,,HKM 99 Vo 14,,,,,,,,,,,,,,,,
,,Kaškanu,,,,,HKM 10 Ro 15,,,,,,,,,,,,,,,,
,,Kaštanda,,,,,"HKM 57 Ro 10, bord inférieur 19, Vo 35",,,,,,,,,,,,,,,,
,,Kašui,,,,,KBo 41.134 Ro 5,,,,,,,,,,,,,,,,
,,Gathaili,,,,, HKM 99 Ro 4  HKM 100 Ro 13,,,,,,,,,,,,,,,,
,,Kiyarukki,,,,,"Çorum 2, 17",,,,,,,,,,,,,,,,
,,Kikkilu,,,,,HKM 99 Ro 10,,,,,,,,,,,,,,,,
,,Kilili,,,,,HKM 111 Vo 22,,,,,,,,,,,,,,,,
,,Kilitumma,,,,,VS N.F. 113 Ro 16,,,,,,,,,,,,,,,,
,,Kenzamuwa,,,,,KUB 55.1 Vo IV 3 ,,,,,,,,,,,,,,,,
,,Kuikuišanduwa,,,,,"Çorum 5, 2 ]",,,,,,,,,,,,,,,,
,,Kukuli,,,,,"Cf. Kukkulli [NH 605, 96] HKM 111 Vo 23 ",,,,,,,,,,,,,,,,
,,Kullil,,,,,KBo 32.136 Ro 3,,,,,,,,,,,,,,,,
,f,Kumayali,,,,,,,,,,,,,,,,,,,,,
,,Kuniya,,,,,KUB 55.41 Vo 1 Cf. le nom suivant ,,,,,,,,,,,,,,,,
,,Kupandu,,,,,HKM 103 Vo 36,,,,,,,,,,,,,,,,
,,Kupantazalma,,,,,"StBoT 45, 671: Ro 10",,,,,,,,,,,,,,,,
,,Kurigalzu,,,,,KBo 28.62 Ro 4' [],,,,,,,,,,,,,,,,
,,Kurimma,,,,,KUB 52.43 I 9 ,,,,,,,,,,,,,,,,
,,Kururi,,,,,,,,,,,,,,,,,,,,,
,,Kuturi,,,,,HKM 100 Ro 3,,,,,,,,,,,,,,,,
,,Kudur-Illil,,,,,"KBo 28.62 Ro 5', 10'",,,,,,,,,,,,,,,,
,,Kuwammi,,,,,HKM 65 bord supérieur 24,,,,,,,,,,,,,,,,
,f,Kuzi,,,,,"KUB 55.54 Ro I 14, 19, 23, 27, Vo III 8, IV 21 ",,,,,,,,,,,,,,,,
673,,Lahha,,,,,,,"Anatolian prince, enemy of Telepinu",,,,,,,,,,,,,,
674,,Lahinaziti,,,,,,,,,,,,,,,,,,,,,
675,,Lahhueri,,,,,,,,,,,,,,,,,,,,,
676,,Lahurzi,,,,,,,Brother of Tawagalawa,,,,,,,,,,,,,,
677,,Laima,,,,,,,Prince of Gurgum,,,,,,,,,,,,,,
678,,Lakan,,,,,,,,,,,,,,,,,,,,,
679,,Laknašu,,,,,,,,,,,,,,,,,,,,,
680,,Lalla,,,,,,,Prince of Malatya under Šalmanesser III,,,,,,,,,,,,,,
681,f,Lalantiwašha,,,,,KBo 31.81 7,,,,,,,,,,,,,,,,
682,,Lalašu,,,,,,,,,,,,,,,,,,,,,
683,,Lalawiya,,,,,,,,,,,,,,,,,,,,,
684,,Lapanaila,,,,,,,King of Ulliwi at the time of Naram-Sin,,,,,,,,,,,,,,
685,,Labarna,,,,," KBo 32.138, 8 KUB 53.15 ""II"" 3' 20  KUB 56.48 IV 12  VS N.F. 128 Ro 12 KuSa I/1 5 Vo 10' ",,"Ancient king, predecessor of Hattušili I",,,,,,,Labarna II: see Hattušili I,,,,,,,
686,,Labarša,,,,,,,Prince capp.,,,,,,,,,,,,,,
687,(f),Labadanika,,,,,,,,,,,,,,,,,,,,,
688,,Lapaziti,,,,,,,Treasurer,,,,,,,,,,,,,,
689,,Lab'u,,,,,,,Inhabitant of Tunip,,,,,,,,,,,,,,
690,,Lariya,,,,,,,Chief of the guards,,,,,,,Other,,,,,,,
691,,La-Dagan,Lat-dKUR,,,,,,Scribe,,,,,,,,,,,,,,
692,,Lawaduman,,,,,,,,,,,,,,,,,,,,,
693,,Leya,,,,,,,Egyptian ambassador,,,,,,,,,,,,,,
694,,Lihšuman,,,,,,,,,,,,,,,,,,,,,
695,(f),Lihšušar,,,,,,,,,,,,,,,,,,,,,
696,,Likitiar,,,,,,,,,,,,,,,,,,,,,
697,,Lila-UR.MAH,,,,,,,Scribe,,,,,,,,,,,,,,
698,,Lilawanda,,,,,,,,,,,,,,,,,,,,,
699,,Lilli,,,,,,,,,,,,,,Officer of palace,Son of Lulimmi,Other,,,,,
,,Liburna,,,,,,,,,,,,,,,,,,,,,
700,,Lissa-dU,,,,,,,,,,,,,,,,,,,,,
701,,Luhatuman,,,,,,,,,,,,,,,,,,,,,
702,,Luhrahšu,,,,,,,,,,,,,,,,,,,,,
703,,Lukiutta,,,,,,,,,,,,,,,,,,,,,
704,,Lukpiši,,,,,,,,,,,,,,,,,,,,,
705,,Lulimmi,,,,,,,,,,,,,,,,,,,,,
706,,Lullu,,,,,HKM 66 bord inférieur 27,,Capp.,,,,,,,Priest,,,,,,,
707,,Lulluwa,,,,,,,,,,,,,,,,,,,,,
708,,Lupakki,,,,,,,General of Šuppiluliuma I,,,,,,,Chief of officers of palace under Muwatalli,Qartappu under Hattušili III,Contemporary with Hattušili III,Scribe,Diverse,,,
709,,Lubarna,,,,,,,King of Hattina under Aššurnasirpal II and Šalmanesser III,,,,,,,,,,,,,,
710,,Lurm(i)a,,,,,,,Capp.,,,,,,,Scribe,,,,,,,
711,,Luwa,,,,,,,Scribe,,,,,,,,,,,,,,
,,Luwaduman,,,,,,,,,,,,,,,,,,,,,
679a,,Lakku,,,,,,,,,,,,,,,,,,,,,
673a,,Lahhi,,,,,,,,,,,,,,,,,,,,,
692a,,Lazi,,,,,,,,,,,,,,,,,,,,,
,,Luštiya,,,,,,,,,,,,,,,,,,,,,
,,Luggawanni,,,,,"KBo 40.17, 4",,,,,,,,,,,,,,,,
,,Luparrui,,,,," HKM 89 Ro 10, bord inférieur 16   ",,,,,,,,,,,,,,,,
,,Luwanza,,,,," KBo 41.154, 10 KBo 45.273 Ro 3 ",,,,,,,,,,,,,,,,
712,,Mahirahšu,,,,,,,,,,,,,,,,,,,,,
713,,Mahšišapunua,,,,,,,,,,,,,,,,,,,,,
714,,Mahhuzzi,,,,,,,"Scribe, grand inspector",,,,,,,Others ?,,,,,,,
715,,Mai-Rea,,,,,,,Egyptian,,,,,,,,,,,,,,
716,,Magallu,,,,,,,,,,,,,,,,,,,,,
717,(f),Maganiga,,,,,,,,,,,,,,,,,,,,,
718,,Makarduwa,,,,,,,,,,,,,,,,,,,,,
719,f,Maku,,,,,,,Egyptian,,,,,,,,,,,,,,
720,,Mala,,,,,KUB 60.146 Ro 1 ,,,,,,,,,,,,,,,,
721,,Malayuri,,,,,,,,,,,,,,,,,,,,,
722,,Malaba,,,,,,,,,,,,,,,,,,,,,
723,(f),Malawašhi,,,,,,,,,,,,,,,,,,,,,
724,(f),Malawašhina,,,,,,,,,,,,,,,,,,,,,
725,,Malaziti,,,,,,,Officer of Muršili II,,,,,,,Prince,Enemy (?) of Tudhaliya IV,Diverse,,,,,
726,f,Malli,Mali,,,,,,Arzawian author of ritual,,,,,,,,,,,,,,
727,,Malia-Tešub,,,,,,,Prince of Karkemiš,,,,,,,,,,,,,,
,,Maliawašha,,,,,,,,,,,,,,,,,,,,,
728,,Mallelli,,,,,,,,,,,,,,,,,,,,,
729,f,Mallidunna,,,,,,,"From Durmitta, author of ritual",,,,,,,,,,,,,,
730,(f),Malnigal,,,,,,,Hittite queen,,,,,,,,,,,,,,
731,f,Mamma,,,,," KUB 53.4 Vo 25  KUB 56.1 I 4, 5  KUB 56.5 II 1  KUB 56.9 II 2  KUB 56.10 III 5  ",,Diverses,,,,,,,,,,,,,,
732,,Mammali,,,,,,,Hittite general,,,,,,,,,,,,,,
733,,Mamuti,,,,,,,,,,,,,,,,,,,,,
734,f,Manna,,,,,,,,,,,,,,,,,,,,,
735,(f),Mana'i,,,,,,,,,,,,,,,,,,,,,
736,,Manamana,,,,,,,,,,,,,,,,,,,,,
,,Manamašu,,,,,,,,,,,,,,,,,,,,,
737,,Mannamišdu,,,,,,,King of Akkad,,,,,,,,,,,,,,
378,,Manana,,,,,,,,,,,,,,,,,,,,,
379,,Mannanni,,,,,,,Notable of Sasana,,,,,,,,,,,,,,
740,,Manapati,,,,,,,,,,,,,,,,,,,,,
741,,Manapa-dU,,,,,,,King of land of Seha,,,,,,,,,,,,,,
742,,Manapa-dKAL,,,,,,,,,,,,,,,,,,,,,
743,,Manattaziti,,,,,,,,,,,,,,,,,,,,,
743a,f,Mana-DUGUD-i,,,,,,,,,,,,,,,,,,,,,
744,,Maniya,,,,," KBo 28.2 Vo 2  KBo 28.4 Ro 10, 19  KBo 28.8, 15'  KBo 28.9, 4, 10  KBo 28.11, 8', 14', 19'  KBo 28.12 Vo 6  KBo 28.23, 15, 60  ",,Egyptians,,,,,,,,,,,,,,
745,f,Manniya,,,,,,,,,,,,,,,,,,,,,
746,,Manina,Manninna,,,,,,,,,,,,,AM,,,,,,,
747,,Manninni,,,,,,,Prince ?,,,,,,,Diverse,,,,,,,
748,f,Manni-dNISABA,,,,,,,,,,,,,,,,,,,,,
749,,Mantiya,,,,,,,,,,,,,,,,,,,,,
750,,Mantenu,,,,,,,,,,,,,,,,,,,,,
751,f,Mannunni,,,,,,,Hierodule,,,,,,,,,,,,,,
752,,Mannunza,,,,,,,Son of Tapaliziti,,,,,,,,,,,,,,
753,f,Manuši,,,,,,,,,,,,,,,,,,,,,
754,f,Mapili,,,,,,,,,,,,,,,,,,,,,
755,,Marakkui,Marakui,,,,HKM 44 Vo 3',,Uriyanni,,,,,,,Notable,,,,,,,
756,,Marašša,,,,,KBo 32.187 Vo 4 ,,Uriyanni,,,,,,,Equerry,,,,,,,
757,,Maraššalli,,,,,,,,,,,,,,,,,,,,,
758,,Maraššanda,,,,," KBo 43.58 Vo 11, 17 KUB 60.97, 10  KUB 60.102, 7  ",,Priest,,,,,,,Other,,,,,,,
759,f,Maraššawiya,,,,,,,,,,,,,,,,,,,,,
760,,Maratti,,,,,,,,,,,,,,,,,,,,,
761,,Marri,,,,,,,Treasurer,,,,,,,,,,,,,,
762,,Mariya,,,,,HKM 48 Ro 2,,,,,,,,,,,,,,,,
763,,Marlani,,,,,,,,,,,,,,,,,,,,,
764,,Marliya,,,,,,,,,,,,,,,,,,,,,
765,,Marniptah,,,,,,,Egyptian,,,,,,,,,,,,,,
766,,Mar-šerua,,,,,,,,,,,,,,,,,,,,,
767,,Marta,,,,,,,Notable,,,,,,,,,,,,,,
768,,Maruwa,,,,, HKM 13 Ro 3  HKM 14 Ro 8  HKM 111 Vo 25 ,,,,,,,,,,,,,,,,
769,,Marwili,,,,,,,,,,,,,,,,,,,,,
770,,Maša,,,,,,,,,,,,,,,,,,,,,
771,,Mašamuwa,,,,,,,Man of Angala,,,,,,,,,,,,,,
772,,Mašana,,,,,,,,,,,,,,,,,,,,,
773,,Mašanašimi,,,,,,,,,,,,,,,,,,,,,
774,,Maššanaura,,,,,,,Treasurer,,,,,,,,,,,,,,
775,f,Maššana-IR-i,,,,,,,"Princess, doughter of Muršili II, spouse of Mašturi",,,,,,,The same ?,,,,,,,
776,,Mašanda,,,,,,,Hittite at Ugarit ?,,,,,,,,,,,,,,
777,,Mašaurahiša,,,,,,,King,,,,,,,,,,,,,,
778,,Mašhili,,,,,,,,,,,,,,,,,,,,,
779,,Mašhuiluwa,,,,,"HTAC 1, 6 (8), (9)",,"King from Arzawa, son in law of Šuppiluliuma I, uncle of Kupanta dKAL (1)",,,,,,,Man from Hinzuta,,,,,,,
780,,Mašnapiya,,,,,,,,,,,,,,,,,,,,,
781,,Mašniyalli,,,,," KBo 28.21 Vo 16'  KBo 28.23, 48, 54, 59, 66, 73  ",,,,,,,,,,,,,,,,
782,f,Maštigga,,,,," KBo 39.8 Ro I 1, Vo IV 32 KBo 43.319 Vo 15 KBo 42.15 Vo IV 1 [] KBo 44.17 Vo IV 15 KBo 46.66 Ro 1 ] KBo 53.27 Vo IV 1’ [ ] KUB 58.79 Vo IV 15  VS N.F. 59 Ro 1",,"From Kumanni, author of ritual",,,,,,,,,,,,,,
783,,Mašturi,,,,,"StBoT 45, 671: Ro 10",,King of land of Seha,,,,,,,,,,,,,,
784,,Mašturiyandu,,,,,,,Diviner,,,,,,,,,,,,,,
785,,Madakina,,,,,,,King of Arman,,,,,,,,,,,,,,
786,,Madala,,,,,,,,,,,,,,,,,,,,,
